customer_id,signup_date,plan,marketing_channel,country,churn_date
471,2022-02-19,Basic,Facebook Ads,Canada,2022-06-11
472,2022-02-19,Pro,SEO,France,2022-04-30
473,2022-02-19,Basic,Facebook Ads,USA,2022-10-01
474,2022-02-19,Basic,LinkedIn,Other,2022-07-23
475,2022-02-19,Enterprise,LinkedIn,Germany,2022-12-31
476,2022-02-19,Basic,LinkedIn,Japan,2022-03-19
477,2022-02-19,Pro,Google Ads,Australia,
478,2022-02-19,Basic,LinkedIn,Brazil,2025-12-27
479,2022-02-19,Basic,Facebook Ads,UK,2023-04-29
480,2022-02-19,Basic,Facebook Ads,France,2022-11-19
481,2022-02-19,Basic,Google Ads,Brazil,2022-07-02
482,2022-02-19,Pro,LinkedIn,Germany,2023-10-21
483,2022-02-19,Pro,LinkedIn,USA,2023-04-15
484,2022-02-19,Basic,Facebook Ads,USA,2022-04-23
485,2022-02-19,Basic,LinkedIn,UK,2024-07-13
486,2022-02-19,Pro,Google Ads,India,2023-11-04
487,2022-02-19,Enterprise,LinkedIn,Australia,
488,2022-02-19,Basic,Facebook Ads,UK,2023-06-03
489,2022-02-19,Pro,Facebook Ads,Germany,2023-01-28
490,2022-02-19,Pro,SEO,Japan,2022-09-03
491,2022-02-26,Basic,LinkedIn,Germany,2022-03-12
492,2022-02-26,Pro,LinkedIn,France,2022-03-05
493,2022-02-26,Basic,Google Ads,Other,2022-08-13
494,2022-02-26,Basic,SEO,Other,2023-10-21
495,2022-02-26,Pro,SEO,Australia,2025-12-27
496,2022-02-26,Basic,SEO,USA,2022-04-23
497,2022-02-26,Basic,Facebook Ads,Other,2023-01-14
498,2022-02-26,Basic,Google Ads,Brazil,2022-08-13
499,2022-02-26,Basic,SEO,France,
500,2022-02-26,Basic,Google Ads,Canada,2023-12-23
501,2022-02-26,Pro,Facebook Ads,Brazil,2023-12-16
502,2022-02-26,Basic,Google Ads,USA,2022-10-08
503,2022-02-26,Enterprise,Facebook Ads,Brazil,2022-09-03
504,2022-02-26,Pro,LinkedIn,Germany,2022-06-18
505,2022-02-26,Pro,LinkedIn,Brazil,2022-03-19
506,2022-02-26,Basic,Facebook Ads,USA,2024-02-24
507,2022-02-26,Basic,LinkedIn,Australia,2023-10-28
508,2022-02-26,Basic,Facebook Ads,USA,
509,2022-02-26,Basic,Google Ads,Canada,
510,2022-02-26,Basic,Google Ads,France,2022-12-17
511,2022-02-26,Basic,Facebook Ads,Brazil,2023-08-12
512,2022-02-26,Basic,LinkedIn,Brazil,
513,2022-02-26,Pro,LinkedIn,France,2024-01-13
514,2022-02-26,Pro,Facebook Ads,UK,2022-06-04
515,2022-02-26,Basic,SEO,USA,2022-10-01
516,2022-02-26,Basic,Facebook Ads,Brazil,2022-04-16
517,2022-02-26,Pro,SEO,Germany,
518,2022-02-26,Basic,Facebook Ads,Australia,2023-01-28
519,2022-02-26,Basic,Facebook Ads,UK,2022-05-28
520,2022-02-26,Basic,LinkedIn,Brazil,2023-04-01
521,2022-02-26,Basic,Google Ads,Germany,2023-02-11
522,2022-02-26,Pro,SEO,France,2022-08-06
523,2022-02-26,Basic,Facebook Ads,USA,2022-04-09
524,2022-02-26,Basic,SEO,UK,2023-04-01
525,2022-02-26,Basic,SEO,Other,2022-11-19
526,2022-02-26,Basic,Google Ads,USA,2023-08-12
527,2022-02-26,Pro,Google Ads,France,2022-11-19
528,2022-02-26,Basic,Facebook Ads,UK,2024-01-20
529,2022-02-26,Basic,Facebook Ads,USA,2022-12-10
530,2022-02-26,Pro,SEO,India,2022-12-17
531,2022-02-26,Basic,Facebook Ads,Japan,2024-03-23
532,2022-02-26,Basic,LinkedIn,Brazil,2022-08-27
533,2022-02-26,Basic,Facebook Ads,Other,2022-04-16
534,2022-02-26,Basic,LinkedIn,France,2022-03-05
535,2022-02-26,Pro,SEO,France,2023-07-22
536,2022-02-26,Basic,LinkedIn,Canada,2023-02-11
537,2022-02-26,Basic,Facebook Ads,Germany,2023-05-13
538,2022-02-26,Basic,SEO,India,2022-05-21
539,2022-02-26,Basic,Google Ads,Brazil,2022-04-16
540,2022-02-26,Basic,Facebook Ads,Other,2022-02-26
541,2022-02-26,Basic,LinkedIn,UK,2022-07-30
542,2022-02-26,Basic,SEO,France,2023-01-14
543,2022-02-26,Basic,Google Ads,Other,2022-08-20
544,2022-02-26,Basic,Facebook Ads,Japan,2022-09-17
545,2022-02-26,Pro,LinkedIn,Australia,2024-06-22
546,2022-02-26,Enterprise,Facebook Ads,Brazil,2022-07-30
547,2022-02-26,Basic,SEO,Australia,2022-11-12
548,2022-02-26,Pro,SEO,Australia,2023-09-02
549,2022-02-26,Pro,SEO,Japan,2022-08-27
550,2022-02-26,Basic,LinkedIn,UK,2023-02-11
551,2022-02-26,Basic,Facebook Ads,USA,2024-02-17
552,2022-02-26,Basic,Facebook Ads,UK,
553,2022-02-26,Pro,Facebook Ads,Canada,2022-04-23
554,2022-02-26,Basic,Facebook Ads,Australia,2024-09-28
555,2022-02-26,Pro,Google Ads,Japan,2022-10-29
556,2022-02-26,Basic,SEO,India,2022-06-11
557,2022-02-26,Enterprise,Facebook Ads,France,2022-10-01
558,2022-02-26,Basic,Facebook Ads,Canada,2025-12-27
559,2022-02-26,Basic,LinkedIn,Brazil,2022-10-29
560,2022-02-26,Pro,Google Ads,Australia,2022-07-16
561,2022-02-26,Pro,SEO,India,2023-02-25
562,2022-02-26,Pro,Facebook Ads,UK,2022-06-04
563,2022-02-26,Basic,Google Ads,Canada,2022-03-26
564,2022-02-26,Basic,Facebook Ads,Canada,2022-04-16
565,2022-02-26,Basic,SEO,Japan,2022-04-16
566,2022-02-26,Pro,LinkedIn,USA,2022-04-23
567,2022-02-26,Pro,Facebook Ads,Germany,2022-04-16
568,2022-02-26,Pro,Google Ads,Japan,2023-03-04
569,2022-02-26,Basic,Google Ads,UK,2022-05-07
570,2022-02-26,Basic,LinkedIn,Japan,2022-07-30
571,2022-02-26,Enterprise,SEO,Germany,2024-06-01
572,2022-02-26,Pro,Google Ads,Canada,2022-10-15
573,2022-02-26,Enterprise,SEO,Canada,2023-04-01
574,2022-02-26,Pro,Google Ads,France,2022-04-30
575,2022-02-26,Pro,LinkedIn,Other,2022-05-14
576,2022-02-26,Basic,LinkedIn,UK,2022-03-12
577,2022-02-26,Pro,Facebook Ads,Australia,2022-04-30
578,2022-02-26,Pro,Facebook Ads,UK,2022-06-18
579,2022-02-26,Basic,Google Ads,Australia,2022-05-07
580,2022-02-26,Pro,SEO,USA,2022-03-26
581,2022-02-26,Pro,SEO,Germany,2022-04-09
582,2022-02-26,Pro,SEO,Brazil,2022-10-08
583,2022-02-26,Basic,LinkedIn,Australia,2022-05-21
584,2022-02-26,Pro,Facebook Ads,France,2022-08-06
585,2022-03-05,Basic,LinkedIn,UK,2022-03-19
586,2022-03-05,Basic,SEO,Brazil,2023-10-07
587,2022-03-05,Pro,LinkedIn,USA,2023-02-25
588,2022-03-05,Basic,SEO,Germany,2022-04-02
589,2022-03-05,Pro,Google Ads,Canada,2024-03-23
590,2022-03-05,Basic,SEO,USA,2024-09-07
591,2022-03-05,Enterprise,LinkedIn,Canada,2022-03-26
592,2022-03-05,Enterprise,SEO,Australia,2022-06-25
593,2022-03-05,Pro,Facebook Ads,USA,2023-10-21
594,2022-03-05,Basic,SEO,Brazil,2023-07-15
595,2022-03-05,Basic,Google Ads,USA,2022-05-14
596,2022-03-05,Pro,SEO,Japan,2022-05-28
597,2022-03-05,Enterprise,LinkedIn,USA,2022-08-20
598,2022-03-05,Pro,SEO,Australia,2022-10-29
599,2022-03-05,Pro,Facebook Ads,Germany,2023-02-18
600,2022-03-05,Pro,SEO,Japan,2022-08-13
601,2022-03-05,Basic,Facebook Ads,Australia,2022-10-15
602,2022-03-05,Basic,Google Ads,Brazil,2023-07-15
603,2022-03-05,Enterprise,Google Ads,Germany,2022-03-12
604,2022-03-05,Pro,LinkedIn,France,2022-06-18
605,2022-03-05,Enterprise,Google Ads,Germany,2023-05-27
606,2022-03-05,Basic,Google Ads,France,2024-06-01
607,2022-03-05,Pro,Facebook Ads,France,2022-11-19
608,2022-03-05,Basic,LinkedIn,Other,2022-12-03
609,2022-03-05,Basic,Google Ads,France,2022-04-09
610,2022-03-05,Enterprise,Facebook Ads,India,2022-10-01
611,2022-03-05,Enterprise,SEO,USA,2022-12-03
612,2022-03-05,Basic,Google Ads,Australia,2022-06-11
613,2022-03-05,Basic,SEO,France,2022-06-25
614,2022-03-05,Basic,Google Ads,Brazil,2022-08-20
615,2022-03-05,Basic,SEO,France,2022-03-12
616,2022-03-05,Pro,LinkedIn,Canada,2022-07-23
617,2022-03-05,Basic,Facebook Ads,Japan,2022-05-28
618,2022-03-05,Basic,Google Ads,Brazil,2022-07-23
619,2022-03-05,Basic,LinkedIn,Germany,2022-04-16
620,2022-03-05,Basic,SEO,USA,2024-05-18
621,2022-03-05,Pro,Facebook Ads,Brazil,2023-01-21
622,2022-03-05,Pro,Google Ads,Canada,2023-04-22
623,2022-03-05,Basic,SEO,India,2023-09-16
624,2022-03-05,Pro,SEO,Japan,2022-11-05
625,2022-03-05,Basic,Facebook Ads,Germany,2022-04-02
626,2022-03-05,Enterprise,LinkedIn,Japan,2022-12-10
627,2022-03-05,Basic,Facebook Ads,Brazil,2023-01-14
628,2022-03-05,Basic,LinkedIn,India,2023-07-15
629,2022-03-05,Basic,Facebook Ads,Japan,2022-09-24
630,2022-03-05,Basic,Facebook Ads,France,2022-04-23
631,2022-03-05,Pro,Google Ads,UK,2022-07-02
632,2022-03-05,Enterprise,Google Ads,Canada,2022-08-13
633,2022-03-05,Pro,SEO,Brazil,2023-03-11
634,2022-03-05,Basic,Google Ads,Japan,2022-12-31
635,2022-03-05,Pro,Facebook Ads,Canada,2022-08-06
636,2022-03-05,Basic,Google Ads,Australia,
637,2022-03-05,Basic,Facebook Ads,France,2023-02-04
638,2022-03-05,Basic,SEO,Germany,2022-06-11
639,2022-03-05,Basic,Facebook Ads,France,2022-04-09
640,2022-03-05,Basic,Facebook Ads,Germany,2022-04-30
641,2022-03-05,Pro,Google Ads,Other,2022-06-11
642,2022-03-05,Basic,Facebook Ads,India,2022-05-07
643,2022-03-05,Basic,Google Ads,Canada,2022-05-14
644,2022-03-05,Pro,SEO,India,2022-07-02
645,2022-03-05,Basic,Google Ads,Brazil,2022-05-07
646,2022-03-05,Enterprise,LinkedIn,UK,2024-06-08
647,2022-03-05,Basic,Facebook Ads,Brazil,2022-04-02
648,2022-03-05,Pro,Facebook Ads,Germany,2022-11-26
649,2022-03-05,Basic,LinkedIn,USA,2022-09-10
650,2022-03-05,Pro,LinkedIn,Brazil,
651,2022-03-05,Basic,SEO,Canada,2022-04-16
652,2022-03-05,Basic,LinkedIn,USA,2022-09-03
653,2022-03-05,Pro,Facebook Ads,France,2025-08-23
654,2022-03-05,Basic,Google Ads,Brazil,2024-03-02
655,2022-03-05,Basic,Google Ads,France,2023-11-11
656,2022-03-05,Basic,Facebook Ads,UK,2022-06-18
657,2022-03-05,Basic,SEO,Other,2022-05-07
658,2022-03-05,Basic,SEO,Japan,2023-04-08
659,2022-03-05,Basic,SEO,France,2024-10-19
660,2022-03-05,Pro,LinkedIn,Australia,2022-12-24
661,2022-03-05,Basic,SEO,Japan,2023-01-07
662,2022-03-05,Enterprise,SEO,Australia,2022-07-02
663,2022-03-05,Basic,LinkedIn,Canada,2023-08-19
664,2022-03-05,Basic,SEO,France,2022-05-14
665,2022-03-12,Pro,SEO,India,2022-11-19
666,2022-03-12,Pro,Facebook Ads,India,2022-06-18
667,2022-03-12,Basic,LinkedIn,Japan,2022-04-23
668,2022-03-12,Basic,SEO,France,2023-02-18
669,2022-03-12,Basic,Google Ads,UK,2022-07-09
670,2022-03-12,Pro,SEO,France,2023-01-21
671,2022-03-12,Basic,LinkedIn,UK,2022-05-07
672,2022-03-12,Basic,Google Ads,Australia,2022-11-05
673,2022-03-12,Basic,LinkedIn,Canada,2022-12-10
674,2022-03-12,Basic,Facebook Ads,USA,2022-03-26
675,2022-03-12,Pro,Facebook Ads,France,2022-08-06
676,2022-03-12,Enterprise,Facebook Ads,Brazil,2022-04-30
677,2022-03-12,Basic,Facebook Ads,France,2022-04-02
678,2022-03-12,Basic,Google Ads,India,
679,2022-03-12,Pro,SEO,Australia,2022-07-30
680,2022-03-12,Basic,Facebook Ads,UK,2023-11-04
681,2022-03-12,Basic,LinkedIn,Canada,2022-06-25
682,2022-03-12,Basic,Google Ads,Other,2023-04-29
683,2022-03-12,Pro,Google Ads,India,2023-08-12
684,2022-03-12,Basic,SEO,France,2023-02-04
685,2022-03-12,Enterprise,Google Ads,Germany,2022-10-29
686,2022-03-12,Pro,LinkedIn,Germany,2022-09-17
687,2022-03-12,Pro,SEO,Other,2022-08-13
688,2022-03-12,Basic,LinkedIn,Other,2024-10-26
689,2022-03-12,Basic,LinkedIn,Germany,2023-12-16
690,2022-03-12,Basic,Facebook Ads,Brazil,
691,2022-03-12,Basic,Facebook Ads,Australia,2022-04-23
692,2022-03-12,Basic,Facebook Ads,UK,2023-07-01
693,2022-03-12,Pro,LinkedIn,UK,2024-12-14
694,2022-03-12,Basic,Google Ads,Brazil,2022-05-21
695,2022-03-12,Basic,Facebook Ads,India,2022-04-02
696,2022-03-12,Pro,Facebook Ads,Brazil,2023-07-15
697,2022-03-12,Pro,LinkedIn,UK,2023-01-14
698,2022-03-12,Pro,LinkedIn,Other,2024-01-06
699,2022-03-12,Pro,LinkedIn,Japan,2022-04-30
700,2022-03-12,Enterprise,Google Ads,Other,2023-10-07
701,2022-03-12,Pro,Google Ads,India,2022-05-28
702,2022-03-12,Pro,SEO,UK,2022-05-14
703,2022-03-12,Pro,LinkedIn,Australia,2022-05-14
704,2022-03-12,Basic,SEO,Germany,2023-11-11
705,2022-03-12,Basic,SEO,India,2023-04-08
706,2022-03-12,Basic,Facebook Ads,India,2022-12-03
707,2022-03-12,Basic,LinkedIn,UK,2022-08-20
708,2022-03-12,Enterprise,Facebook Ads,Germany,2024-04-13
709,2022-03-12,Basic,Facebook Ads,Australia,2022-09-03
710,2022-03-12,Enterprise,Facebook Ads,Brazil,2023-11-18
711,2022-03-12,Basic,Facebook Ads,India,2022-10-08
712,2022-03-12,Pro,Google Ads,Other,2022-08-27
713,2022-03-12,Basic,SEO,Other,2022-10-22
714,2022-03-12,Basic,LinkedIn,Australia,2022-07-16
715,2022-03-12,Basic,Facebook Ads,Brazil,2023-07-22
716,2022-03-12,Enterprise,SEO,France,2022-11-19
717,2022-03-12,Basic,Google Ads,India,2022-06-11
718,2022-03-12,Enterprise,SEO,France,2024-06-22
719,2022-03-12,Basic,Facebook Ads,Canada,2022-09-03
720,2022-03-12,Basic,Google Ads,Germany,2022-12-17
721,2022-03-12,Pro,Google Ads,Brazil,2024-07-20
722,2022-03-12,Pro,SEO,Australia,2023-02-25
723,2022-03-12,Basic,SEO,Other,2022-04-23
724,2022-03-12,Pro,Facebook Ads,Japan,2024-12-28
725,2022-03-12,Basic,Google Ads,UK,2023-03-04
726,2022-03-12,Basic,Google Ads,Canada,2022-08-06
727,2022-03-12,Pro,SEO,Brazil,2022-04-30
728,2022-03-12,Basic,LinkedIn,Germany,2023-10-07
729,2022-03-12,Enterprise,Facebook Ads,UK,2023-02-25
730,2022-03-12,Pro,SEO,France,2022-12-10
731,2022-03-12,Pro,Google Ads,Canada,2024-06-01
732,2022-03-12,Basic,SEO,Other,2023-09-23
733,2022-03-12,Basic,SEO,Other,2022-05-07
734,2022-03-12,Enterprise,Google Ads,Canada,2022-07-23
735,2022-03-12,Basic,Google Ads,Germany,2022-06-18
736,2022-03-12,Pro,Google Ads,Other,2023-07-15
737,2022-03-12,Basic,Google Ads,Other,2022-03-19
738,2022-03-12,Basic,LinkedIn,Japan,2023-01-07
739,2022-03-12,Basic,LinkedIn,Australia,2023-08-12
740,2022-03-12,Basic,SEO,India,2024-04-06
741,2022-03-12,Enterprise,Facebook Ads,France,2022-08-06
742,2022-03-19,Pro,Google Ads,UK,2024-01-27
743,2022-03-19,Basic,SEO,Canada,2022-05-07
744,2022-03-19,Basic,SEO,Japan,2022-09-17
745,2022-03-19,Basic,Google Ads,France,2023-10-14
746,2022-03-19,Basic,SEO,Brazil,2022-05-14
747,2022-03-19,Basic,Google Ads,Other,2022-06-18
748,2022-03-19,Basic,LinkedIn,France,2023-06-24
749,2022-03-19,Pro,SEO,France,2023-06-24
750,2022-03-19,Pro,Facebook Ads,India,2023-03-25
751,2022-03-19,Basic,LinkedIn,Other,2023-05-20
752,2022-03-19,Basic,SEO,Other,2022-12-24
753,2022-03-19,Basic,SEO,Japan,2022-07-02
754,2022-03-19,Basic,LinkedIn,Brazil,2022-08-20
755,2022-03-19,Basic,Google Ads,Japan,2022-05-28
756,2022-03-19,Basic,SEO,Other,2024-08-03
757,2022-03-19,Basic,SEO,Australia,2023-01-28
758,2022-03-19,Basic,LinkedIn,Other,2022-09-17
759,2022-03-19,Basic,LinkedIn,India,2022-10-29
760,2022-03-19,Basic,SEO,Brazil,2025-02-22
761,2022-03-19,Basic,SEO,France,2022-05-14
762,2022-03-19,Basic,Facebook Ads,India,2023-01-28
763,2022-03-19,Basic,SEO,UK,2022-11-26
764,2022-03-19,Enterprise,LinkedIn,Other,2023-02-25
765,2022-03-19,Basic,SEO,Canada,2022-03-19
766,2022-03-19,Pro,LinkedIn,India,2024-03-30
767,2022-03-19,Pro,Google Ads,India,2024-11-16
768,2022-03-19,Basic,SEO,USA,2023-01-14
769,2022-03-19,Pro,Google Ads,Canada,2023-05-27
770,2022-03-19,Basic,Facebook Ads,Other,2024-09-28
771,2022-03-19,Basic,SEO,Australia,2023-06-03
772,2022-03-19,Basic,LinkedIn,Germany,2022-05-14
773,2022-03-19,Basic,LinkedIn,Other,2023-01-21
774,2022-03-19,Pro,SEO,Other,2023-02-18
775,2022-03-19,Pro,Facebook Ads,Other,2022-10-01
776,2022-03-19,Enterprise,Facebook Ads,Japan,2023-07-15
777,2022-03-19,Pro,Google Ads,Other,2024-11-30
778,2022-03-19,Basic,SEO,Australia,2024-10-19
779,2022-03-19,Basic,LinkedIn,Other,2022-10-22
780,2022-03-19,Pro,Facebook Ads,France,2022-04-30
781,2022-03-19,Basic,Google Ads,Germany,
782,2022-03-19,Basic,Google Ads,Japan,2024-01-06
783,2022-03-19,Pro,LinkedIn,Brazil,2022-04-30
784,2022-03-19,Pro,Google Ads,France,2024-09-21
785,2022-03-19,Basic,Google Ads,Japan,2024-03-30
786,2022-03-19,Basic,SEO,Other,2022-12-10
787,2022-03-19,Enterprise,SEO,Other,2023-02-04
788,2022-03-19,Basic,SEO,Germany,2022-09-17
789,2022-03-19,Basic,Facebook Ads,USA,2022-04-02
790,2022-03-19,Basic,LinkedIn,Canada,2022-08-13
791,2022-03-19,Basic,Google Ads,France,2023-10-28
792,2022-03-19,Pro,Google Ads,Other,2022-03-19
793,2022-03-19,Pro,Facebook Ads,Canada,2022-08-13
794,2022-03-19,Pro,SEO,Germany,2022-09-17
795,2022-03-19,Basic,Facebook Ads,Canada,2022-12-24
796,2022-03-19,Basic,LinkedIn,Canada,2024-09-21
797,2022-03-19,Pro,LinkedIn,Japan,2022-08-20
798,2022-03-19,Basic,LinkedIn,India,2022-08-20
799,2022-03-19,Basic,LinkedIn,France,2023-07-15
800,2022-03-19,Pro,Facebook Ads,Other,2022-10-22
801,2022-03-19,Basic,SEO,Other,2022-06-18
802,2022-03-19,Pro,Facebook Ads,Japan,2022-10-22
803,2022-03-19,Pro,LinkedIn,Canada,2022-05-07
804,2022-03-19,Enterprise,SEO,UK,2022-05-28
805,2022-03-19,Basic,SEO,UK,2022-11-19
806,2022-03-19,Basic,LinkedIn,Japan,2022-10-01
807,2022-03-19,Basic,Facebook Ads,Brazil,2024-08-31
808,2022-03-19,Basic,Google Ads,Brazil,2022-08-27
809,2022-03-19,Pro,Google Ads,Germany,2023-01-28
810,2022-03-19,Basic,SEO,Brazil,2023-03-18
811,2022-03-19,Enterprise,Facebook Ads,Canada,2022-03-19
812,2022-03-19,Enterprise,Google Ads,France,2023-04-15
813,2022-03-19,Enterprise,Google Ads,Other,2022-05-28
814,2022-03-19,Pro,Google Ads,USA,2025-06-07
815,2022-03-19,Basic,LinkedIn,Canada,2022-05-14
816,2022-03-19,Basic,LinkedIn,USA,2022-09-24
817,2022-03-19,Basic,LinkedIn,Brazil,2022-04-16
818,2022-03-19,Basic,SEO,Japan,2025-12-27
819,2022-03-19,Basic,Facebook Ads,USA,2022-11-26
820,2022-03-19,Basic,LinkedIn,Canada,2023-02-11
821,2022-03-19,Basic,LinkedIn,Australia,2022-04-09
822,2022-03-19,Basic,Google Ads,Canada,2023-08-05
823,2022-03-19,Basic,Facebook Ads,Australia,2022-06-11
824,2022-03-19,Pro,Google Ads,India,2024-06-22
825,2022-03-19,Basic,SEO,USA,2022-06-04
826,2022-03-19,Pro,LinkedIn,Australia,2022-06-04
827,2022-03-19,Basic,Google Ads,Australia,2022-03-26
828,2022-03-19,Pro,SEO,Brazil,2022-11-05
829,2022-03-19,Basic,SEO,Australia,2023-01-14
830,2022-03-19,Basic,LinkedIn,Germany,2022-04-09
831,2022-03-19,Pro,Google Ads,Japan,2023-09-09
832,2022-03-19,Pro,Google Ads,USA,2022-10-22
833,2022-03-19,Basic,Facebook Ads,Germany,2022-12-10
834,2022-03-19,Basic,Google Ads,France,2022-10-15
835,2022-03-26,Basic,Facebook Ads,Germany,2022-05-21
836,2022-03-26,Basic,SEO,USA,2022-06-04
837,2022-03-26,Basic,LinkedIn,Australia,2024-03-09
838,2022-03-26,Basic,SEO,USA,2025-02-15
839,2022-03-26,Basic,Facebook Ads,Germany,2022-09-10
840,2022-03-26,Basic,SEO,Australia,2022-07-16
841,2022-03-26,Basic,Google Ads,Other,2023-04-01
842,2022-03-26,Pro,LinkedIn,Japan,2022-10-01
843,2022-03-26,Pro,LinkedIn,Japan,2022-04-02
844,2022-03-26,Pro,Google Ads,India,2022-05-21
845,2022-03-26,Pro,Facebook Ads,France,2023-06-24
846,2022-03-26,Pro,Facebook Ads,Canada,2023-04-15
847,2022-03-26,Basic,LinkedIn,France,2022-04-02
848,2022-03-26,Pro,SEO,India,2022-06-25
849,2022-03-26,Pro,LinkedIn,Australia,2022-06-25
850,2022-03-26,Pro,Facebook Ads,Brazil,2023-04-29
851,2022-03-26,Basic,Google Ads,Other,2022-04-02
852,2022-03-26,Pro,Google Ads,France,2022-04-30
853,2022-03-26,Basic,LinkedIn,Japan,2023-10-28
854,2022-03-26,Basic,Facebook Ads,Brazil,2022-06-04
855,2022-03-26,Basic,Facebook Ads,Japan,2023-04-15
856,2022-03-26,Basic,SEO,Other,2022-07-02
857,2022-03-26,Basic,LinkedIn,Germany,2022-04-30
858,2022-03-26,Basic,SEO,Canada,2022-07-02
859,2022-03-26,Basic,Google Ads,India,2023-07-01
860,2022-03-26,Basic,LinkedIn,UK,2024-02-24
861,2022-03-26,Pro,Google Ads,Other,2023-12-30
862,2022-03-26,Enterprise,LinkedIn,Germany,2022-09-24
863,2022-03-26,Pro,SEO,France,2023-04-29
864,2022-03-26,Basic,LinkedIn,USA,2022-06-11
865,2022-03-26,Basic,Facebook Ads,Australia,2022-07-30
866,2022-03-26,Basic,LinkedIn,USA,2024-06-22
867,2022-03-26,Enterprise,Google Ads,UK,2022-03-26
868,2022-03-26,Basic,LinkedIn,USA,2022-04-23
869,2022-03-26,Basic,LinkedIn,Brazil,2022-06-18
870,2022-03-26,Basic,Facebook Ads,Other,2022-04-02
871,2022-03-26,Basic,Facebook Ads,Brazil,2022-06-04
872,2022-03-26,Basic,Facebook Ads,Canada,2023-02-04
873,2022-03-26,Basic,Facebook Ads,UK,2022-10-08
874,2022-03-26,Pro,Google Ads,India,2024-06-15
875,2022-03-26,Basic,SEO,Other,2023-12-02
876,2022-03-26,Basic,SEO,Brazil,2022-08-20
877,2022-03-26,Basic,LinkedIn,India,2022-07-09
878,2022-03-26,Pro,LinkedIn,USA,2022-09-10
879,2022-03-26,Basic,Facebook Ads,UK,2023-02-11
880,2022-03-26,Pro,Facebook Ads,Japan,2022-07-16
881,2022-03-26,Pro,Google Ads,UK,2023-03-11
882,2022-03-26,Basic,Facebook Ads,Japan,2022-10-01
883,2022-03-26,Basic,SEO,USA,2023-01-07
884,2022-03-26,Enterprise,Google Ads,Canada,2022-10-15
885,2022-03-26,Basic,SEO,France,2022-07-30
886,2022-03-26,Basic,SEO,UK,
887,2022-03-26,Basic,Facebook Ads,Australia,2023-08-26
888,2022-03-26,Basic,LinkedIn,Other,2022-05-14
889,2022-03-26,Pro,LinkedIn,Other,2024-03-30
890,2022-03-26,Basic,SEO,India,2022-11-19
891,2022-03-26,Pro,Google Ads,Australia,2024-06-15
892,2022-03-26,Enterprise,LinkedIn,UK,2023-10-28
893,2022-03-26,Pro,Google Ads,India,2022-10-08
894,2022-03-26,Pro,SEO,France,2022-04-02
895,2022-03-26,Pro,LinkedIn,UK,2022-07-16
896,2022-03-26,Basic,SEO,UK,2022-12-31
897,2022-03-26,Pro,Facebook Ads,Australia,2023-03-25
898,2022-03-26,Pro,SEO,Canada,2022-07-09
899,2022-03-26,Basic,SEO,Other,2022-05-14
900,2022-03-26,Pro,LinkedIn,Canada,2024-01-06
901,2022-03-26,Basic,Facebook Ads,India,2025-12-27
902,2022-03-26,Basic,SEO,India,2022-12-17
903,2022-03-26,Pro,Facebook Ads,USA,2022-05-28
904,2022-03-26,Basic,LinkedIn,Canada,2022-07-16
905,2022-03-26,Basic,Facebook Ads,Other,2022-03-26
906,2022-03-26,Pro,SEO,Japan,2024-08-31
907,2022-03-26,Basic,Google Ads,Other,2022-05-07
908,2022-03-26,Pro,LinkedIn,Brazil,2023-01-28
909,2022-03-26,Basic,Facebook Ads,Other,2022-07-16
910,2022-03-26,Pro,Facebook Ads,Brazil,2023-01-14
911,2022-03-26,Basic,Facebook Ads,Australia,2023-04-08
912,2022-03-26,Enterprise,LinkedIn,Canada,2023-12-30
913,2022-03-26,Pro,LinkedIn,Australia,2022-06-18
914,2022-03-26,Enterprise,Facebook Ads,Brazil,2022-03-26
915,2022-03-26,Basic,SEO,Other,2022-05-14
916,2022-03-26,Pro,Google Ads,France,2024-07-06
917,2022-04-02,Pro,LinkedIn,India,2023-02-25
918,2022-04-02,Pro,Facebook Ads,Other,2023-04-29
919,2022-04-02,Basic,LinkedIn,India,2022-06-11
920,2022-04-02,Enterprise,SEO,Brazil,2024-09-07
921,2022-04-02,Enterprise,SEO,Other,2022-10-15
922,2022-04-02,Pro,Google Ads,Australia,2022-09-24
923,2022-04-02,Pro,Google Ads,Brazil,2022-12-24
924,2022-04-02,Pro,Facebook Ads,Other,2022-04-16
925,2022-04-02,Basic,Facebook Ads,Brazil,2022-06-04
926,2022-04-02,Pro,LinkedIn,USA,2023-07-29
927,2022-04-02,Basic,LinkedIn,Germany,2022-04-30
928,2022-04-02,Pro,SEO,Japan,2023-03-04
929,2022-04-02,Basic,SEO,Germany,2022-07-09
930,2022-04-02,Enterprise,LinkedIn,France,2022-09-24
931,2022-04-02,Basic,LinkedIn,UK,2022-07-30
932,2022-04-02,Pro,LinkedIn,Germany,2022-09-03
933,2022-04-02,Basic,Facebook Ads,Japan,2023-07-08
934,2022-04-02,Basic,SEO,Germany,2022-08-06
935,2022-04-02,Basic,SEO,Other,2023-01-28
936,2022-04-02,Basic,SEO,India,2022-11-19
937,2022-04-02,Pro,LinkedIn,Japan,2023-04-29
938,2022-04-02,Enterprise,Google Ads,Japan,2024-12-28
939,2022-04-02,Basic,Google Ads,UK,2023-07-22
940,2022-04-02,Enterprise,Facebook Ads,USA,2022-06-25
