event_id,customer_id,event_date,event_type,old_plan,new_plan,mrr_change
521,126,2023-03-29,cancellation_request,Pro,Pro,0
522,126,2023-04-01,cancellation_processed,Pro,,-99
523,127,2022-01-15,trial_start,,Basic,0
524,127,2022-01-29,trial_conversion,Trial,Basic,29
525,127,2022-06-21,cancellation_request,Basic,Basic,0
526,127,2022-06-25,cancellation_processed,Basic,,-29
527,128,2022-01-15,trial_start,,Basic,0
528,128,2022-01-29,trial_conversion,Trial,Basic,29
529,128,2022-06-16,upgrade,Basic,Pro,70
530,128,2025-07-30,cancellation_request,Pro,Pro,0
531,128,2025-08-02,cancellation_processed,Pro,,-99
532,129,2022-01-15,trial_start,,Basic,0
533,129,2022-01-29,trial_conversion,Trial,Basic,29
534,130,2022-01-15,trial_start,,Basic,0
535,130,2022-01-29,trial_conversion,Trial,Basic,29
536,130,2022-04-27,cancellation_request,Basic,Basic,0
537,130,2022-04-30,cancellation_processed,Basic,,-29
538,131,2022-01-15,trial_start,,Basic,0
539,131,2022-01-29,trial_conversion,Trial,Basic,29
540,131,2022-09-03,cancellation_request,Basic,Basic,0
541,131,2022-09-17,cancellation_processed,Basic,,-29
542,132,2022-01-15,trial_start,,Basic,0
543,132,2022-01-29,trial_conversion,Trial,Basic,29
544,132,2022-03-18,upgrade,Basic,Pro,70
545,132,2022-05-14,cancellation_request,Pro,Pro,0
546,132,2022-05-21,cancellation_processed,Pro,,-99
547,133,2022-01-15,trial_start,,Basic,0
548,133,2022-01-29,trial_conversion,Trial,Basic,29
549,133,2022-05-07,cancellation_request,Basic,Basic,0
550,133,2022-05-14,cancellation_processed,Basic,,-29
551,134,2022-01-15,trial_start,,Basic,0
552,134,2022-01-22,cancellation_processed,Basic,,0
553,135,2022-01-15,trial_start,,Basic,0
554,135,2022-01-29,trial_conversion,Trial,Basic,29
555,135,2022-12-09,cancellation_request,Basic,Basic,0
556,135,2022-12-17,cancellation_processed,Basic,,-29
557,136,2022-01-15,trial_start,,Basic,0
558,136,2022-01-29,trial_conversion,Trial,Basic,29
559,136,2022-09-10,cancellation_request,Basic,Basic,0
560,136,2022-09-24,cancellation_processed,Basic,,-29
561,137,2022-01-15,trial_start,,Basic,0
562,137,2022-01-29,cancellation_processed,Basic,,0
563,138,2022-01-15,trial_start,,Basic,0
564,138,2022-01-29,trial_conversion,Trial,Basic,29
565,138,2022-05-06,cancellation_request,Basic,Basic,0
566,138,2022-05-07,cancellation_processed,Basic,,-29
567,139,2022-01-15,trial_start,,Pro,0
568,139,2022-01-29,trial_conversion,Trial,Pro,99
569,139,2022-09-02,downgrade,Pro,Basic,-70
570,139,2024-05-31,cancellation_request,Basic,Basic,0
571,139,2024-06-01,cancellation_processed,Basic,,-29
572,140,2022-01-15,trial_start,,Basic,0
573,140,2022-01-29,trial_conversion,Trial,Basic,29
574,140,2022-04-20,cancellation_request,Basic,Basic,0
575,140,2022-04-23,cancellation_processed,Basic,,-29
576,141,2022-01-15,trial_start,,Basic,0
577,141,2022-01-29,trial_conversion,Trial,Basic,29
578,141,2022-03-01,cancellation_request,Basic,Basic,0
579,141,2022-03-12,cancellation_processed,Basic,,-29
580,142,2022-01-15,trial_start,,Basic,0
581,142,2022-01-29,trial_conversion,Trial,Basic,29
582,142,2022-03-30,upgrade,Basic,Pro,70
583,142,2022-09-03,cancellation_request,Pro,Pro,0
584,142,2022-09-10,cancellation_processed,Pro,,-99
585,143,2022-01-15,trial_start,,Pro,0
586,143,2022-01-29,trial_conversion,Trial,Pro,99
587,143,2022-05-01,upgrade,Pro,Enterprise,200
588,143,2025-12-20,cancellation_request,Enterprise,Enterprise,0
589,143,2025-12-27,cancellation_processed,Enterprise,,-299
590,144,2022-01-15,trial_start,,Basic,0
591,144,2022-01-29,trial_conversion,Trial,Basic,29
592,144,2022-04-11,cancellation_request,Basic,Basic,0
593,144,2022-04-23,cancellation_processed,Basic,,-29
594,145,2022-01-15,trial_start,,Basic,0
595,145,2022-01-29,trial_conversion,Trial,Basic,29
596,145,2022-07-19,upgrade,Basic,Pro,70
597,145,2023-02-05,cancellation_request,Pro,Pro,0
598,145,2023-02-18,cancellation_processed,Pro,,-99
599,146,2022-01-15,trial_start,,Basic,0
600,146,2022-01-29,trial_conversion,Trial,Basic,29
601,146,2023-06-14,cancellation_request,Basic,Basic,0
602,146,2023-06-17,cancellation_processed,Basic,,-29
603,147,2022-01-15,trial_start,,Basic,0
604,147,2022-01-29,trial_conversion,Trial,Basic,29
605,147,2022-04-22,cancellation_request,Basic,Basic,0
606,147,2022-04-23,cancellation_processed,Basic,,-29
607,148,2022-01-15,trial_start,,Basic,0
608,148,2022-01-29,trial_conversion,Trial,Basic,29
609,148,2022-10-03,upgrade,Basic,Pro,70
610,148,2023-03-17,downgrade,Pro,Basic,-70
611,148,2023-04-23,cancellation_request,Basic,Basic,0
612,148,2023-04-29,cancellation_processed,Basic,,-29
613,149,2022-01-15,trial_start,,Pro,0
614,149,2022-01-29,trial_conversion,Trial,Pro,99
615,149,2022-06-19,cancellation_request,Pro,Pro,0
616,149,2022-06-25,cancellation_processed,Pro,,-99
617,150,2022-01-15,trial_start,,Pro,0
618,150,2022-01-29,trial_conversion,Trial,Pro,99
619,150,2023-01-03,cancellation_request,Pro,Pro,0
620,150,2023-01-14,cancellation_processed,Pro,,-99
621,151,2022-01-15,trial_start,,Enterprise,0
622,151,2022-01-29,trial_conversion,Trial,Enterprise,299
623,151,2023-01-07,cancellation_request,Enterprise,Enterprise,0
624,151,2023-01-14,cancellation_processed,Enterprise,,-299
625,152,2022-01-15,trial_start,,Basic,0
626,152,2022-01-29,trial_conversion,Trial,Basic,29
627,152,2022-10-04,cancellation_request,Basic,Basic,0
628,152,2022-10-15,cancellation_processed,Basic,,-29
629,153,2022-01-15,trial_start,,Basic,0
630,153,2022-01-29,trial_conversion,Trial,Basic,29
631,153,2022-02-02,cancellation_request,Basic,Basic,0
632,153,2022-02-12,cancellation_processed,Basic,,-29
633,154,2022-01-15,trial_start,,Pro,0
634,154,2022-01-29,trial_conversion,Trial,Pro,99
635,154,2022-05-13,upgrade,Pro,Enterprise,200
636,154,2023-10-22,cancellation_request,Enterprise,Enterprise,0
637,154,2023-10-28,cancellation_processed,Enterprise,,-299
638,155,2022-01-15,trial_start,,Basic,0
639,155,2022-01-29,trial_conversion,Trial,Basic,29
640,155,2022-04-28,upgrade,Basic,Pro,70
641,155,2022-05-21,cancellation_request,Pro,Pro,0
642,155,2022-06-04,cancellation_processed,Pro,,-99
643,156,2022-01-15,trial_start,,Basic,0
644,156,2022-01-29,trial_conversion,Trial,Basic,29
645,156,2022-03-12,cancellation_request,Basic,Basic,0
646,156,2022-03-26,cancellation_processed,Basic,,-29
647,157,2022-01-15,trial_start,,Basic,0
648,157,2022-01-29,cancellation_processed,Basic,,0
649,158,2022-01-15,trial_start,,Basic,0
650,158,2022-01-29,trial_conversion,Trial,Basic,29
651,158,2022-11-25,cancellation_request,Basic,Basic,0
652,158,2022-12-03,cancellation_processed,Basic,,-29
653,159,2022-01-15,trial_start,,Pro,0
654,159,2022-01-29,trial_conversion,Trial,Pro,99
655,159,2022-07-19,upgrade,Pro,Enterprise,200
656,159,2023-02-18,cancellation_request,Enterprise,Enterprise,0
657,159,2023-02-25,cancellation_processed,Enterprise,,-299
658,160,2022-01-15,trial_start,,Basic,0
659,160,2022-01-15,cancellation_processed,Basic,,0
660,161,2022-01-15,trial_start,,Basic,0
661,161,2022-01-29,trial_conversion,Trial,Basic,29
662,161,2022-09-26,cancellation_request,Basic,Basic,0
663,161,2022-10-01,cancellation_processed,Basic,,-29
664,162,2022-01-15,trial_start,,Pro,0
665,162,2022-01-29,trial_conversion,Trial,Pro,99
666,162,2022-04-02,cancellation_request,Pro,Pro,0
667,162,2022-04-16,cancellation_processed,Pro,,-99
668,163,2022-01-15,trial_start,,Basic,0
669,163,2022-01-29,trial_conversion,Trial,Basic,29
670,163,2023-01-11,cancellation_request,Basic,Basic,0
671,163,2023-01-21,cancellation_processed,Basic,,-29
672,164,2022-01-15,trial_start,,Basic,0
673,164,2022-01-29,trial_conversion,Trial,Basic,29
674,164,2022-03-11,cancellation_request,Basic,Basic,0
675,164,2022-03-19,cancellation_processed,Basic,,-29
676,165,2022-01-15,trial_start,,Enterprise,0
677,165,2022-01-29,trial_conversion,Trial,Enterprise,299
678,165,2022-06-05,downgrade,Enterprise,Pro,-200
679,165,2022-07-18,upgrade,Pro,Enterprise,200
680,165,2023-03-12,cancellation_request,Enterprise,Enterprise,0
681,165,2023-03-18,cancellation_processed,Enterprise,,-299
682,166,2022-01-22,trial_start,,Basic,0
683,166,2022-02-05,trial_conversion,Trial,Basic,29
684,166,2022-03-06,cancellation_request,Basic,Basic,0
685,166,2022-03-12,cancellation_processed,Basic,,-29
686,167,2022-01-22,trial_start,,Basic,0
687,167,2022-02-05,trial_conversion,Trial,Basic,29
688,167,2022-06-10,cancellation_request,Basic,Basic,0
689,167,2022-06-18,cancellation_processed,Basic,,-29
690,168,2022-01-22,trial_start,,Basic,0
691,168,2022-02-05,trial_conversion,Trial,Basic,29
692,168,2022-02-27,cancellation_request,Basic,Basic,0
693,168,2022-03-05,cancellation_processed,Basic,,-29
694,169,2022-01-22,trial_start,,Basic,0
695,169,2022-02-05,trial_conversion,Trial,Basic,29
696,169,2024-08-11,cancellation_request,Basic,Basic,0
697,169,2024-08-17,cancellation_processed,Basic,,-29
698,170,2022-01-22,trial_start,,Basic,0
699,170,2022-02-05,trial_conversion,Trial,Basic,29
700,170,2024-02-22,cancellation_request,Basic,Basic,0
701,170,2024-02-24,cancellation_processed,Basic,,-29
702,171,2022-01-22,trial_start,,Basic,0
703,171,2022-02-05,trial_conversion,Trial,Basic,29
704,171,2022-05-06,cancellation_request,Basic,Basic,0
705,171,2022-05-07,cancellation_processed,Basic,,-29
706,172,2022-01-22,trial_start,,Pro,0
707,172,2022-02-05,trial_conversion,Trial,Pro,99
708,172,2023-02-14,cancellation_request,Pro,Pro,0
709,172,2023-02-18,cancellation_processed,Pro,,-99
710,173,2022-01-22,trial_start,,Pro,0
711,173,2022-02-05,trial_conversion,Trial,Pro,99
712,173,2023-09-23,cancellation_request,Pro,Pro,0
713,173,2023-09-30,cancellation_processed,Pro,,-99
714,174,2022-01-22,trial_start,,Basic,0
715,174,2022-02-05,trial_conversion,Trial,Basic,29
716,174,2022-11-06,cancellation_request,Basic,Basic,0
717,174,2022-11-12,cancellation_processed,Basic,,-29
718,175,2022-01-22,trial_start,,Pro,0
719,175,2022-02-05,trial_conversion,Trial,Pro,99
720,175,2022-09-27,upgrade,Pro,Enterprise,200
721,175,2022-10-08,cancellation_request,Enterprise,Enterprise,0
722,175,2022-10-22,cancellation_processed,Enterprise,,-299
723,176,2022-01-22,trial_start,,Pro,0
724,176,2022-02-05,trial_conversion,Trial,Pro,99
725,176,2022-04-27,cancellation_request,Pro,Pro,0
726,176,2022-04-30,cancellation_processed,Pro,,-99
727,177,2022-01-22,trial_start,,Pro,0
728,177,2022-02-05,trial_conversion,Trial,Pro,99
729,177,2022-02-23,cancellation_request,Pro,Pro,0
730,177,2022-02-26,cancellation_processed,Pro,,-99
731,178,2022-01-22,trial_start,,Basic,0
732,178,2022-02-05,trial_conversion,Trial,Basic,29
733,178,2022-10-15,upgrade,Basic,Pro,70
734,178,2024-04-21,cancellation_request,Pro,Pro,0
735,178,2024-04-27,cancellation_processed,Pro,,-99
736,179,2022-01-22,trial_start,,Pro,0
737,179,2022-02-05,trial_conversion,Trial,Pro,99
738,179,2022-04-27,upgrade,Pro,Enterprise,200
739,179,2022-10-21,downgrade,Enterprise,Pro,-200
740,179,2024-04-26,cancellation_request,Pro,Pro,0
741,179,2024-05-04,cancellation_processed,Pro,,-99
742,180,2022-01-22,trial_start,,Enterprise,0
743,180,2022-02-05,trial_conversion,Trial,Enterprise,299
744,180,2022-11-01,downgrade,Enterprise,Pro,-200
745,180,2023-01-18,cancellation_request,Pro,Pro,0
746,180,2023-01-21,cancellation_processed,Pro,,-99
747,181,2022-01-22,trial_start,,Basic,0
748,181,2022-02-05,trial_conversion,Trial,Basic,29
749,181,2022-06-10,cancellation_request,Basic,Basic,0
750,181,2022-06-18,cancellation_processed,Basic,,-29
751,182,2022-01-22,trial_start,,Basic,0
752,182,2022-02-05,trial_conversion,Trial,Basic,29
753,182,2022-06-16,cancellation_request,Basic,Basic,0
754,182,2022-06-25,cancellation_processed,Basic,,-29
755,183,2022-01-22,trial_start,,Pro,0
756,183,2022-02-05,trial_conversion,Trial,Pro,99
757,183,2023-04-23,cancellation_request,Pro,Pro,0
758,183,2023-05-06,cancellation_processed,Pro,,-99
759,184,2022-01-22,trial_start,,Pro,0
760,184,2022-02-05,trial_conversion,Trial,Pro,99
761,184,2022-05-26,upgrade,Pro,Enterprise,200
762,184,2023-05-26,downgrade,Enterprise,Pro,-200
763,184,2024-04-19,cancellation_request,Pro,Pro,0
764,184,2024-04-27,cancellation_processed,Pro,,-99
765,185,2022-01-22,trial_start,,Basic,0
766,185,2022-02-05,trial_conversion,Trial,Basic,29
767,185,2024-03-15,cancellation_request,Basic,Basic,0
768,185,2024-03-23,cancellation_processed,Basic,,-29
769,186,2022-01-22,trial_start,,Basic,0
770,186,2022-02-05,trial_conversion,Trial,Basic,29
771,186,2023-01-29,upgrade,Basic,Pro,70
772,186,2023-07-09,cancellation_request,Pro,Pro,0
773,186,2023-07-22,cancellation_processed,Pro,,-99
774,187,2022-01-22,trial_start,,Basic,0
775,187,2022-02-05,trial_conversion,Trial,Basic,29
776,187,2022-07-19,upgrade,Basic,Pro,70
777,187,2023-01-14,cancellation_request,Pro,Pro,0
778,187,2023-01-28,cancellation_processed,Pro,,-99
779,188,2022-01-22,trial_start,,Basic,0
780,188,2022-02-05,trial_conversion,Trial,Basic,29
781,188,2022-02-16,cancellation_request,Basic,Basic,0
782,188,2022-02-19,cancellation_processed,Basic,,-29
783,189,2022-01-22,trial_start,,Pro,0
784,189,2022-02-05,trial_conversion,Trial,Pro,99
785,189,2022-03-21,cancellation_request,Pro,Pro,0
786,189,2022-03-26,cancellation_processed,Pro,,-99
787,190,2022-01-22,trial_start,,Basic,0
788,190,2022-02-05,trial_conversion,Trial,Basic,29
789,190,2022-06-27,upgrade,Basic,Pro,70
790,190,2022-11-11,downgrade,Pro,Basic,-70
791,190,2024-04-14,cancellation_request,Basic,Basic,0
792,190,2024-04-27,cancellation_processed,Basic,,-29
793,191,2022-01-22,trial_start,,Pro,0
794,191,2022-02-05,trial_conversion,Trial,Pro,99
795,191,2022-05-13,upgrade,Pro,Enterprise,200
796,191,2022-12-11,cancellation_request,Enterprise,Enterprise,0
797,191,2022-12-24,cancellation_processed,Enterprise,,-299
798,192,2022-01-22,trial_start,,Basic,0
799,192,2022-01-22,cancellation_processed,Basic,,0
800,193,2022-01-22,trial_start,,Basic,0
801,193,2022-02-05,trial_conversion,Trial,Basic,29
802,193,2022-02-14,cancellation_request,Basic,Basic,0
803,193,2022-02-26,cancellation_processed,Basic,,-29
804,194,2022-01-22,trial_start,,Pro,0
805,194,2022-02-05,trial_conversion,Trial,Pro,99
806,194,2022-03-28,downgrade,Pro,Basic,-70
807,194,2023-02-14,cancellation_request,Basic,Basic,0
808,194,2023-02-18,cancellation_processed,Basic,,-29
809,195,2022-01-22,trial_start,,Pro,0
810,195,2022-01-22,cancellation_processed,Pro,,0
811,196,2022-01-22,trial_start,,Basic,0
812,196,2022-02-05,trial_conversion,Trial,Basic,29
813,196,2022-03-22,cancellation_request,Basic,Basic,0
814,196,2022-03-26,cancellation_processed,Basic,,-29
815,197,2022-01-22,trial_start,,Basic,0
816,197,2022-02-05,trial_conversion,Trial,Basic,29
817,197,2022-07-08,upgrade,Basic,Pro,70
818,197,2022-10-23,cancellation_request,Pro,Pro,0
819,197,2022-11-05,cancellation_processed,Pro,,-99
820,198,2022-01-22,trial_start,,Basic,0
821,198,2022-02-05,trial_conversion,Trial,Basic,29
822,198,2022-07-11,upgrade,Basic,Pro,70
823,198,2023-03-12,cancellation_request,Pro,Pro,0
824,198,2023-03-25,cancellation_processed,Pro,,-99
825,199,2022-01-22,trial_start,,Enterprise,0
826,199,2022-02-05,trial_conversion,Trial,Enterprise,299
827,199,2023-02-03,cancellation_request,Enterprise,Enterprise,0
828,199,2023-02-04,cancellation_processed,Enterprise,,-299
829,200,2022-01-22,trial_start,,Pro,0
830,200,2022-02-05,trial_conversion,Trial,Pro,99
831,200,2022-04-14,cancellation_request,Pro,Pro,0
832,200,2022-04-23,cancellation_processed,Pro,,-99
833,201,2022-01-22,trial_start,,Pro,0
834,201,2022-02-05,trial_conversion,Trial,Pro,99
835,201,2022-05-12,downgrade,Pro,Basic,-70
836,201,2023-04-09,cancellation_request,Basic,Basic,0
837,201,2023-04-15,cancellation_processed,Basic,,-29
838,202,2022-01-22,trial_start,,Enterprise,0
839,202,2022-02-05,trial_conversion,Trial,Enterprise,299
840,202,2022-04-27,cancellation_request,Enterprise,Enterprise,0
841,202,2022-04-30,cancellation_processed,Enterprise,,-299
842,203,2022-01-22,trial_start,,Basic,0
843,203,2022-02-05,trial_conversion,Trial,Basic,29
844,203,2022-06-02,cancellation_request,Basic,Basic,0
845,203,2022-06-11,cancellation_processed,Basic,,-29
846,204,2022-01-22,trial_start,,Enterprise,0
847,204,2022-02-05,trial_conversion,Trial,Enterprise,299
848,204,2023-05-22,cancellation_request,Enterprise,Enterprise,0
849,204,2023-06-03,cancellation_processed,Enterprise,,-299
850,205,2022-01-22,trial_start,,Basic,0
851,205,2022-02-05,trial_conversion,Trial,Basic,29
852,205,2023-01-25,cancellation_request,Basic,Basic,0
853,205,2023-02-04,cancellation_processed,Basic,,-29
854,206,2022-01-22,trial_start,,Pro,0
855,206,2022-02-05,trial_conversion,Trial,Pro,99
856,206,2022-03-07,downgrade,Pro,Basic,-70
857,206,2023-12-06,cancellation_request,Basic,Basic,0
858,206,2023-12-09,cancellation_processed,Basic,,-29
859,207,2022-01-22,trial_start,,Basic,0
860,207,2022-02-05,trial_conversion,Trial,Basic,29
861,207,2023-02-07,cancellation_request,Basic,Basic,0
862,207,2023-02-11,cancellation_processed,Basic,,-29
863,208,2022-01-22,trial_start,,Basic,0
864,208,2022-02-05,trial_conversion,Trial,Basic,29
865,208,2022-11-14,cancellation_request,Basic,Basic,0
866,208,2022-11-19,cancellation_processed,Basic,,-29
867,209,2022-01-22,trial_start,,Basic,0
868,209,2022-02-05,trial_conversion,Trial,Basic,29
869,209,2022-02-18,cancellation_request,Basic,Basic,0
870,209,2022-02-26,cancellation_processed,Basic,,-29
871,210,2022-01-22,trial_start,,Basic,0
872,210,2022-02-05,trial_conversion,Trial,Basic,29
873,210,2022-06-18,cancellation_request,Basic,Basic,0
874,210,2022-07-02,cancellation_processed,Basic,,-29
875,211,2022-01-22,trial_start,,Enterprise,0
876,211,2022-02-05,trial_conversion,Trial,Enterprise,299
877,211,2022-05-07,cancellation_request,Enterprise,Enterprise,0
878,211,2022-05-14,cancellation_processed,Enterprise,,-299
879,212,2022-01-22,trial_start,,Pro,0
880,212,2022-02-05,trial_conversion,Trial,Pro,99
881,212,2022-04-28,cancellation_request,Pro,Pro,0
882,212,2022-04-30,cancellation_processed,Pro,,-99
883,213,2022-01-22,trial_start,,Basic,0
884,213,2022-02-05,trial_conversion,Trial,Basic,29
885,213,2022-08-10,upgrade,Basic,Pro,70
886,214,2022-01-22,trial_start,,Pro,0
887,214,2022-02-05,trial_conversion,Trial,Pro,99
888,214,2022-07-09,cancellation_request,Pro,Pro,0
889,214,2022-07-16,cancellation_processed,Pro,,-99
890,215,2022-01-22,trial_start,,Pro,0
891,215,2022-02-05,trial_conversion,Trial,Pro,99
892,215,2022-10-17,downgrade,Pro,Basic,-70
893,215,2024-03-24,cancellation_request,Basic,Basic,0
894,215,2024-04-06,cancellation_processed,Basic,,-29
895,216,2022-01-22,trial_start,,Pro,0
896,216,2022-02-05,trial_conversion,Trial,Pro,99
897,216,2022-09-18,upgrade,Pro,Enterprise,200
898,216,2023-01-05,cancellation_request,Enterprise,Enterprise,0
899,216,2023-01-14,cancellation_processed,Enterprise,,-299
900,217,2022-01-22,trial_start,,Basic,0
901,217,2022-02-05,trial_conversion,Trial,Basic,29
902,217,2023-08-13,cancellation_request,Basic,Basic,0
903,217,2023-08-19,cancellation_processed,Basic,,-29
904,218,2022-01-22,trial_start,,Basic,0
905,218,2022-02-05,trial_conversion,Trial,Basic,29
906,218,2022-09-17,cancellation_request,Basic,Basic,0
907,218,2022-10-01,cancellation_processed,Basic,,-29
908,219,2022-01-22,trial_start,,Pro,0
909,219,2022-02-05,trial_conversion,Trial,Pro,99
910,219,2022-11-25,downgrade,Pro,Basic,-70
911,219,2022-11-25,cancellation_request,Basic,Basic,0
912,219,2022-11-26,cancellation_processed,Basic,,-29
913,220,2022-01-22,trial_start,,Basic,0
914,220,2022-02-05,trial_conversion,Trial,Basic,29
915,220,2022-04-02,upgrade,Basic,Pro,70
916,220,2022-09-18,cancellation_request,Pro,Pro,0
917,220,2022-09-24,cancellation_processed,Pro,,-99
918,221,2022-01-22,trial_start,,Basic,0
919,221,2022-02-05,trial_conversion,Trial,Basic,29
920,221,2022-03-26,cancellation_request,Basic,Basic,0
921,221,2022-04-09,cancellation_processed,Basic,,-29
922,222,2022-01-22,trial_start,,Pro,0
923,222,2022-02-05,trial_conversion,Trial,Pro,99
924,222,2023-01-31,upgrade,Pro,Enterprise,200
925,222,2023-04-27,cancellation_request,Enterprise,Enterprise,0
926,222,2023-04-29,cancellation_processed,Enterprise,,-299
927,223,2022-01-22,trial_start,,Enterprise,0
928,223,2022-02-05,trial_conversion,Trial,Enterprise,299
929,223,2022-05-08,cancellation_request,Enterprise,Enterprise,0
930,223,2022-05-21,cancellation_processed,Enterprise,,-299
